dim,fid,basic.dim,basic.observations,basic.objective_min,basic.objective_max,basic.cells_total,basic.cells_filled,cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2best.sd,cm_angle.dist_ctr2worst.mean,cm_angle.dist_ctr2worst.sd,cm_angle.angle.mean,cm_angle.angle.sd,cm_angle.y_ratio_best2worst.mean,cm_angle.y_ratio_best2worst.sd,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev.orig,ela_conv.lin_dev.abs,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.nas,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.h.max,ic.eps.s,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
2,12,2,100,907.3870409828836,56566413593.18811,9,9,1.536186477122833,0.456870037492709,1.7156450705075057,0.21569666242422705,150.8728160454905,23.485309354755483,0.1561149561828958,0.32011100407671067,0.43150423364615487,0.5340262747947297,0.6580937054954538,0.6600266795232442,0.4406680808245129,0.4837618778755024,0.5745202286248111,0.6039321679269728,-2.991192059305094,-2.4517630370729515,-1.7989709927089774,-1.7888004744659778,-2.8817754359014103,-2.6597486902003498,-2.1921458647119945,-2.040610432355236,0.997,0,-2028036449.8033457,2028036652.3292763,58324.39190583356,6785828.632486995,3890464075.282928,151290345.9378071,2236673659.317646,52260665607.483025,10571005159.216894,0,0,4.258047393691277,19.33231693760531,8,0.1,0.06,0.1,2,1.272727272727273,0.7999999999999999,0.04,0.04,0.05,1.3888888888888888,0.7999999999999999,0.7999999999999999,0.07,0.06,0.07,1.5,1.375,90,0.9,1.000049023442216,0.02111111111111111,0.01022471910112359,0.01,125,270,377.25,327.5,462.5,680,111.9052629628646,0.3357095561006682,4037183856.629043,101132816.35701248,1953140211.7201812,1.4722257370218852,0.46216026235694474,0.5389894232500405,2.2214652677925244,0.94030009069646725,0.6228978057718131,10.555555555555555,7.832832832832834,0.3877551020408163,0.45533306428057696,0.8516093252542021,0.2610626125133281,0.19600642769321117,-0.22141828574981803,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,1,0.535384928839046
3,12,3,150,71040.33807173201,17124257337.808298,27,27,1.6487997971130488,0.4065107106855539,1.7448539959351423,0.3847529328888992,125.8283676924454,30.925562514566757,0.10414584665401082,0.19761791532323525,0.5725576550480702,0.6048728867029137,0.6177720183752431,0.7133036781789274,0.4817488444839575,0.5482787532302966,0.5567998567282735,0.6715982983293648,-2.8427534190246444,-2.6278373341811765,-2.54205020733934,-1.906706152780207,-3.4512738606700855,-3.008220463557305,-2.9514744988766313,-2.1869786429069604,1,0,-404343815.15150845,404343815.15150845,482644.8245032436,8446412.37304081,835511119.9735085,94649949.55476595,480196095.41255,16888864490.570942,2261616174.7355113,0,0,4.43926662899434,24.32533292412444,8,0.1,0.06,0.08,1.6666666666666663,1.25,0.8235294117647058,0.15333333333333332,0.10666666666666666,0.1,2.142857142857143,1.9565217391304344,0.9130434782608696,0.18666666666666668,0.09333333333333334,0.1,1.6666666666666667,1.0555555555555556,135,0.9,1.0000931301852465,0.00666666666666666,0.00741293532338308,0.00666666666666666,56,546,758.4266666666666,766.5,938,1288,332.61377565938136,0.32231460626130093,830655445.3705072,65657714.97083743,304222348.99507385,2.7178922141864144,0.5011352604062098,0.440986143554846,10.730082377842276,0.9085917220053176,0.6377251239831828,9.594594594594597,7.432432432432432,0.4527027027027027,0.6150341416745514,0.9190838742139388,0.47159633424270914,0.13335614056174477,-0.21240305334465015,1,1,0.25,1,0.3559097188228073,0.35588578392612635,1,0.3896742538066162
5,12,5,250,2357668.809602906,25950874443.351925,243,179,8.006077061375706,2.260701461604276,8.138111105384962,2.2988679111949035,8.760219190495137,14.856171921754829,0.01056630717246317,0.06661785501159086,0.4778966708854692,0.5987710563503246,0.6506155195785296,0.7770667516983678,0.4653444833866355,0.5851808822656207,0.6334428333419551,0.7613848529439216,-4.602571255493322,-3.5370102045621117,-3.079978381732511,-1.9652549664201928,-4.7309188039649435,-3.670542065598632,-3.243494434426095,-2.1113948159910256,1,0,-368894371.40046513,368894371.40046513,3115791.215809999,24536226.945169423,632218599.5965725,124976279.85953856,432550111.7367375,18190440096.048534,2112194324.168472,0,0,7.015438977952317,63.32338807755045,8,0.1,0.064,0.088,1.5263157894736843,1.1363636363636365,0.7619047619047619,0.132,0.104,0.1,1.379310344827586,1.28,0.9130434782608696,0.136,0.116,0.1,1.2592592592592593,1.0625,225,0.9,1.000140656143252,0.004,0.00444642857142857,0.004,121,651.75,812.812,825,1188,1870,444.1375741129721,0.2467519415258762,836340481.5824546,51158899.26321627,309452911.94675666,14.698438325692514,0.5245141020187551,0.343800995697244,25.38506068675207,0.7239557064237196,0.6998414799269026,9.314314314314316,7.752752752752752,0.49193548387096775,0.7639561508105254,0.956454461969591,0.5553546686988682,0.07409088970204013,-0.17312114794805986,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,1,0.25689791541177803
10,12,10,500,27403965.36412724,91200483605.95708,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,1.5018041490797886e-5,3.354776349318149e-4,0.6587698866090879,0.7304753752883686,0.7829049140009174,0.8681364043769562,0.655898287254612,0.7277099148723519,0.7855857057749043,0.8648007858520632,-4.32241838813999,-3.4141130814426894,-2.7499794269981876,-1.6703380155500671,-4.375384499209398,-3.462272269006272,-2.7263595170058643,-1.7191095655076865,1,0,-932266998.8539708,932266998.8539708,12228088.32577273,77604769.73118293,1202862383.9087522,208768517.26931524,916667411.0897114,71555584624.00302,3965318935.802491,0,0,9.728583957616411,113.05058242346789,7,0.084,0.072,0.082,1.175,1.1304347826086958,0.9714285714285714,0.174,0.136,0.148,1.225352112676056,1.1891891891891893,0.9729729729729728,0.152,0.14400000000000002,0.176,1.0113636363636365,0.8529411764705881,450,0.9,1.0015643690583105,0.002,0.00222271714922049,0.002,273,546,1812.888,2415,2667,3759,920.9869339578288,0.201665388812718,1486037615.014988,7216274.923646181,444165834.38194776,58.87796463623967,0.48907125994805856,0.2452246628563313,30.70973801257044,0.3086645587377538,0.7322326148381463,9.394394394394396,7.852852852852854,0.5522088353413654,0.23527955153758431,0.9538293523485292,0.1975625805858411,0.08189525354476879,-0.14371404034323926,0.9,0.9,0.09090909090909093,0.9090909090909092,0.1453218899110827,0.1453287361576889,1,0.14579016556406907
2,13,2,100,34.5066589421431,2252.79441012216,9,9,1.4791446694011776,0.4149389710653904,1.6840263799405473,0.2004915215682563,144.34497140608772,25.229617336601333,0.34625142017405314,0.0734179657708775,0.3415972902934728,0.5217915583747808,0.563020112428387,0.6736727916660122,0.34885178543095874,0.5046536040905415,0.5041616571334404,0.6041794292910574,-3.464245599805073,-2.5161371076802292,-2.299209329496884,-1.7170002171947063,-3.3548289764013894,-2.5521108791688856,-2.554645475547419,-2.039336498755457,1,0,-84.37682932960348,84.37682932960348,166.6254640202803,200.25503726130415,223.55143941904663,224.80679698110723,242.7363474162433,288.41317416161365,30.066693731708664,0,0,0.6240796651972081,-0.23232045444629135,1,0.1,0.06,0.09,1.6666666666666667,1.1111111111111112,0.6,0.26,0.13,0.07,2.153846153846154,3.714285714285714,1.7500000000000002,0.18,0.11,0.11,1.6363636363636362,1.1,90,0.9,0.9969597367936244,0.05,0.01067415730337078,0.01,145,260,383.4,365,486.25,875,140.57719221017672,0.42456037999331897,788.9620769078768,34.69077150917785,110.27863626552866,3.9805204179578744,0.6877072126569932,0.7429773741862158,4.132689910991742,0.9762232230768564,0.7748289268932514,2.4474474474474475,2.1471471471471473,0.41836734693877553,0.6752512621324178,0.868504254605666,0.4798117389924872,0.18231561929986664,-0.3173056111774063,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,0.9999480012643271,0.5532172010707445
3,13,3,150,139.7723336349953,2655.323537060043,27,27,1.606995559163671,0.4185691478761493,1.7586240368941737,0.3388706989810819,125.34656903307516,25.52546456034173,0.2405717008306496,0.07107900715757766,0.3935142154048792,0.4839470288058134,0.5565757322454666,0.6967033683445011,0.4184591275712318,0.4163650410571232,0.5263211426065723,0.6683175905810999,-4.033501963736221,-3.4320683609975062,-2.9490429952125132,-2.017108381515852,-3.8727493234938977,-3.8866948129948873,-3.154446336441222,-2.2088263913886985,1,0,-88.2913570052617,88.2913570052617,106.40292638094506,183.75136371965095,204.9754407363728,217.37001458329624,248.65689683643976,291.0560398913812,40.23705710916421,0,0,0.22562321640803656,-0.5700500738533627,1,0.1,0.06,0.05333333333333333,1.5,1.7500000000000002,0.9090909090909092,0.12666666666666668,0.08,0.06666666666666667,2.0769230769230766,1.7272727272727275,1.0909090909090908,0.1,0.08666666666666667,0.08,1.25,0.9523809523809524,135,0.9,0.9964823794159496,0.00666666666666666,0.00741293532338308,0.00666666666666666,245,427,661.4066666666666,612.5,780.5,2275,312.0731145329852,0.8053901090337772,1193.149057666256,42.82834915378399,124.84080691644488,5.117824954569988,0.854878895719328,0.9080285872212084,3.546101835793116,0.9879708070292488,0.8207617273200823,2.407407407407407,1.9269269269269271,0.5,0.8677798457217316,0.9275352236030548,0.6093206699228221,0.12823654154344252,-0.3529007700701936,1,1,0.25,0.75,0.3559097188228073,0.35588578392612635,0.99991776009843,0.4615412364245113
5,13,5,250,359.67936938333173,3395.7678774675583,243,179,7.98200833461828,2.264028039968812,8.16913302976665,2.2851247662575473,8.790129160595667,14.87409854392046,0.0404317185077121,0.07219680089045677,0.5274328184918614,0.607232252859861,0.7243514017688796,0.794693418155573,0.5117434733092419,0.5882272466808283,0.6843906159773101,0.7761559786975664,-4.165888253552453,-3.462421023321073,-2.4299640398524955,-1.8098681227781652,-4.320355652386024,-3.643586199161632,-2.7926811249204526,-1.980691971987298,1,0,-158.36498804649958,158.36498804649958,124.77834119975762,221.10872145219372,246.8581049592304,245.6596193781887,278.5421483873382,316.6067395239576,38.98251578551548,0,0,0.2987571641016384,-0.34743245069467443,1,0.1,0.06,0.088,1.3181818181818183,1.1363636363636365,0.7857142857142857,0.152,0.088,0.088,1.7272727272727273,1.6363636363636362,1,0.124,0.116,0.128,1.037037037037037,0.888888888888889,225,0.9,0.9957548991229928,0.004,0.00444642857142857,0.004,506,673.75,1223.156,1045,1526.25,5379,651.7191812651487,0.7750865956992097,1602.266549067616,11.302418172112716,115.0133234810238,5.623104403844916,0.8576715913535244,0.8877199584770389,2.475944146507665,0.9894948882004976,0.826321642991098,2.3673673673673674,1.9069069069069071,0.5120967741935484,0.804886436615057,0.9579365056719492,0.5518475404127111,0.07428383228354243,-0.4191040945521411,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.9998878001163278,0.31307948995910684
10,13,10,500,813.2286986280449,4076.2355210125897,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,2.7234314932407343e-4,0.00608368512506141,0.7087394617380645,0.7377504728363589,0.7926067648488201,0.8742774622572257,0.7072282400983391,0.7266400531686373,0.7961737910830565,0.8726554435769363,-3.6894455000244726,-3.321958215318899,-2.6270844747114737,-1.592548217807627,-3.722704574353072,-3.475875968555986,-2.591727974593651,-1.6192345971972717,1,0,-258.3200497852592,258.3200497852592,149.56999541510746,214.89459732424743,234.66696174748083,236.3046699118079,253.67043150844063,313.02907304587984,29.8552233472407,0,0,0.07691309634265972,-0.2002131645887535,1,0.088,0.074,0.092,1.3103448275862069,1.0599999999999998,0.8043478260869565,0.192,0.12,0.164,1.568627450980392,1.1354166666666667,0.7317073170731707,0.242,0.164,0.198,1.1271186440677965,0.8559322033898306,450,0.9,0.9964773451994348,0.002,0.00222271714922049,0.002,966,1449,2851.884,2215.5,3575.25,13839,1577.4952777103315,0.5113253344533508,2403.874234493319,4.337021307201243,68.18411436934566,15.069972191560458,0.7243621618096451,0.7718616025360164,3.363035833481757,0.9858076983053944,0.8409987702645557,2.2072072072072073,1.706706706706707,0.54216867469879515,0.2532638926805605,0.9571125421223772,0.2344146096583095,0.0771778012431522,-0.4383231217966692,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.999645014290104,0.171620986238435
2,14,2,100,-52.055143140952794,254.96963681656285,9,9,1.5993090130790226,0.26604833183224097,1.6893105482072073,0.17278406565206916,140.16210208775644,33.085394496747625,0.25446960127082435,0.2608454183507133,0.17466979152946718,0.25558807860704685,0.356768073841572,0.5906926280252747,0.1783792505600923,0.2451607935162676,0.3493592909963666,0.5421968856007933,-4.342549781355954,-3.9167908714674784,-3.38442314558777,-2.153607877712481,-4.23313315795227,-3.88906302094598,-3.3522142193638658,-2.358681355964023,1,0,-17.139455081632498,17.139455081632498,0.9970732613669364,2.1566871452128655,27.34594888397668,18.966109217746013,44.9946073789656,141.03783386303738,31.726200004072563,0,0,1.968364677847328,3.7003885624981736,9,0.1,0.09000000000000001,0.04,1.111111111111111,2.5,2,0.27,0.14,0.09,1.923076923076923,2.7777777777777777,2,0.34,0.09000000000000001,0.07,5.857142857142857,1.2857142857142858,90,0.9,1.0000009882510832,0.01,0.01112359550561797,0.01,85,200,288.65,260,352.5,610,119.434388817975,0.30781399379206376,36.5805867372156,4.576774891140512,10.436734066089162,2.8532167220220765,0.621252049633269,0.8483301037652261,12.398377281577206,0.9825218829205624,0.6442292376882567,2.047047047047047,1.0060060060060056,0.40816326530612246,0.9577060253332852,0.9001859621068146,0.6648499412499043,0.15596765430666013,-0.279929299339752,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,0.996023947091887,0.5228864862144352
3,14,3,150,-51.79530583149021,369.25047177740765,27,27,1.6606396247408282,0.3620061723858496,1.7234442867048538,0.38664387752601903,121.07344050530324,29.856889259369652,0.1759426609561213,0.19124635057395403,0.3394740483481447,0.44084910492128304,0.5211107864853458,0.7201489349651832,0.28385287349110605,0.40149479838024504,0.5059452672067479,0.675469988007992,-4.392902176371848,-3.718695953987599,-3.184906608178713,-1.861181002165055,-4.769154553361395,-3.9857226285748215,-3.29013870375618,-2.1611952727354717,1,0,-16.109036682281637,16.109036682281637,0.9970417186777122,7.926236805880778,26.10099956977354,15.684612918134135,36.59642186762127,160.10242495384142,29.8633742340094,0,0,2.4210875768836315,6.433183743773306,5,0.1,0.06666666666666667,0.08666666666666667,1.25,1.153846153846154,0.9090909090909092,0.24666666666666667,0.12,0.09333333333333334,1.7727272727272727,2,1.2142857142857142,0.29333333333333333,0.14666666666666667,0.13333333333333333,2.5,1.2608695652173914,135,0.9,1.000001579893805,0.00666666666666666,0.00741293532338308,0.00666666666666666,154,329,468.53333333333336,434,563.5,1085,175.46760792741017,0.23033308014005405,15.650793397266623,1.4323729267281382,7.365124645728205,4.143309836081563,0.5894687413528086,0.6375353663150827,9.228437151967748,0.961872922384325,0.7417254480209923,1.9269269269269271,0.9059059059059056,0.4594594594594595,0.9977135115132028,0.9366825299605712,0.6471006163830278,0.1171128481066481,-0.3284223932597557,1,1,0.25,1,0.3559097188228073,0.35588578392612635,0.9935241563456556,0.3842480032223348
5,14,5,250,-49.51561468218976,846.4173112114695,243,179,7.987659318414714,2.261446072527838,8.155458628985246,2.2920678039228037,8.809759277711587,14.924199255481325,0.02637833042929931,0.06747253545392169,0.4916945503686339,0.6151320618574005,0.6879696728098352,0.805857321713704,0.490911310587463,0.5522418538008511,0.6512134921491939,0.788522398346279,-4.480936858708918,-3.3927807207441347,-2.7506850362423005,-1.71145338617249,-4.504689802666551,-3.96200425818086,-3.086250112993594,-1.871267257501235,1,0,-26.487435968703572,26.487435968703572,1.5400650846942574,12.545215214252256,40.227599478420856,23.319466557070125,52.160342431746656,305.0419035918599,43.722901040387505,0,0,2.472901232901465,6.467791615285707,7,0.1,0.068,0.092,1.357142857142857,1,0.7391304347826088,0.204,0.12,0.144,1.7,1.4545454545454544,0.8333333333333335,0.176,0.12,0.148,1.1891891891891893,0.8076923076923077,225,0.9,1.0000018092601817,0.004,0.00444642857142857,0.004,275,572,874.06,803,1067,2343,368.1977931213572,0.4649207605140776,93.731575749875,0.8565427475534465,20.52115052523457,25.93778974799715,0.7330454230941782,0.6764197541532234,20.6118827640234,0.96786813890724,0.7814817088176529,1.9869869869869872,0.9859859859859856,0.5443548387096774,0.7228309003290693,0.9553900732933124,0.5955408318616946,0.07346899140620881,-0.30444122042657723,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.997370076686329,0.28063068803675434
10,14,10,500,-40.78935028070149,1465.737819416949,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,1.350336053503257e-4,0.00301642225366075,0.7456983323554032,0.78078918342312,0.8166741180744524,0.8889258291643986,0.7291154570932474,0.787501932616332,0.8162565754966981,0.8819036170281236,-3.2212813618311333,-2.7767797368036273,-2.322219323442839,-1.406994926960607,-3.4444002636703352,-2.701993961972562,-2.336367712294029,-1.5016405450157713,1,0,-44.52634337728964,44.52634337728964,3.1436372844488805,27.426844694856022,65.7064752341323,49.11603206990244,87.92383448885043,406.3228619617016,52.020986964017816,0,0,2.355905912190415,7.610071712351404,5,0.102,0.078,0.094,1.2857142857142858,1.0588235294117647,0.82,0.17400000000000002,0.13,0.134,1.369230769230769,1.28125,0.943661971830986,0.176,0.148,0.166,1.2340425531914894,0.9010989010989012,450,0.9,1.0000027096413633,0.002,0.00222271714922049,0.002,735,1281,1924.188,1764,2373,5019,786.4277790766339,0.6121952102278524,184.5269796438699,1.797642390075261,31.68969249236525,22.53623057472276,0.8748892576961871,0.6506369110836608,19.4555789081542,0.8962603394067266,0.8010908373369093,1.9869869869869872,1.0460460460460457,0.5582329317269076,0.1952245639831536,0.9416204583218568,0.20655237594902692,0.0953238219710294,-0.2919861301225727,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.998293921810793,0.17569543902989382
2,15,2,100,40.02869622760405,3615.562058749454,9,9,1.473076455910158,0.4806061244415169,1.713659061567396,0.18940310065665833,148.4078226799986,31.04670586103944,0.2003124883542924,0.2824678835941336,0.30725997387416,0.4523139628494569,0.4691048850091743,0.6185876476167655,0.3137852480778843,0.4226112065800827,0.40484080053473415,0.5711113344801976,-3.644914505872821,-2.8816997808516724,-2.7933528203198756,-2.006835700970723,-3.535497882469137,-2.9748075959888696,-3.066363822036131,-2.2097090808860624,0.863,0,-128.98037318200215,131.02003514978392,20.053664224564695,90.6055954294696,290.54325198821175,176.72047133818842,338.21476637582555,2328.016584895031,370.5169041093954,0,0,3.2032889091840233,10.6386337225616,5,0.1,0.09000000000000001,0.1,1.111111111111111,1,1,0.19,0.09000000000000001,0.08,1.9,2.7777777777777772,0.9,0.1,0.1,0.08,1.4285714285714286,1,90,0.9,0.5136693758425743,0.01,0.01112359550561797,0.01,45,65,99.35,87.5,111.25,305,53.68941264628465,0.4593982268825289,430.75847054567447,96.40419264405767,110.39466669067848,1.254761387922261,0.7180982871574533,0.6844566862217217,1.8842406835585948,0.9834649848279226,0.7421183209725246,3.0280280280280287,1.5265265265265269,0.42857142857142855,0.5955944801660769,0.8666954439021447,0.3807523192448204,0.18409839475126777,-0.2094545033520625,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,0.999966245028854,0.566771650520049
3,15,3,150,56.4802196885035,5862.386577560733,27,27,1.6659577017942342,0.4084210452788201,1.699737029771902,0.37784577424341426,127.96981474686336,25.583831972913423,0.17410761386875653,0.18332010261496975,0.40396286136159226,0.4923792260176562,0.561391339826639,0.7100552440488521,0.4298019013530521,0.4745385664830592,0.5270247385976256,0.6821691138701235,-3.964012067921232,-3.3759890844893445,-2.917016255050402,-1.9283102295377077,-3.797212552868254,-3.4992904328046643,-3.149760765697098,-2.116582698829502,0.909,0,-141.48428282793623,146.23573152356852,36.10041238487087,156.24009891614946,373.7946611023811,261.7068492565308,488.05751474777634,2406.480735809618,330.89070543624194,0,0,2.2663107801576103,4.888619617788334,6,0.1,0.06666666666666667,0.07333333333333333,1.5384615384615383,1.4,0.9090909090909092,0.14666666666666667,0.1,0.1,1.5,1.8666666666666667,1.0666666666666669,0.06,0.05333333333333333,0.04666666666666667,1.2857142857142856,0.8571428571428571,135,0.9,0.4496068498124388,0.00666666666666666,0.00741293532338308,0.00666666666666666,77,126,167.16,147,194.25,427,61.538343660616754,0.6074814712987993,970.2937075162486,63.67245995134082,223.34585898585905,2.33341914193101,0.7835867178988228,0.7423384227783447,3.9627078326876015,0.9795382637216058,0.7642095680163851,2.967967967967968,1.9269269269269271,0.4527027027027027,0.870168799388475,0.9260243429856831,0.5433376892076117,0.129029768272151,-0.25637081996680217,1,1,0.25,0.75,0.3559097188228073,0.35588578392612635,0.9999794040917516,0.42939704421087965
5,15,5,250,84.50409001784203,2853.1091560877526,243,179,7.921455076307895,2.2672821973509767,8.220705780272745,2.27968868627723,8.737223847267833,14.834655707806183,0.02247666297241135,0.06465758361416005,0.5304416171995875,0.6306269445240903,0.6735038597132348,0.7813498388469844,0.5009558399359368,0.6038598700855168,0.6519477009450932,0.7662229758464579,-4.139364365131301,-3.2561864919927155,-2.878207562594831,-1.927497663036534,-4.415810419035246,-3.5052603618280855,-3.0797534397327286,-2.0685845093463184,0.926,0,-104.77858871509612,106.10181644044924,51.90553098857128,178.65190876162865,277.6316092514728,236.23984968050513,333.26058538565655,2288.5714558771033,167.17071522817076,0,0,2.6418194284110363,8.431101017995049,3,0.096,0.076,0.096,1.2105263157894737,1.0416666666666667,0.8125,0.172,0.108,0.12,1.5925925925925926,1.6521739130434785,0.9130434782608696,0.192,0.128,0.164,1.2962962962962965,0.8409090909090909,225,0.9,0.2079772491679108,0.004,0.00444642857142857,0.004,143,264,321.772,308,363,748,91.10612453458243,0.3889705180381898,453.7136759078471,12.682894030753248,38.0706193686895,6.857907559477161,0.5911333923978035,0.6836556209656763,4.396839598057303,0.9066312404349118,0.8067106389984935,2.4274274274274275,1.586586586586587,0.532258064516129,0.7138883359701755,0.9569676571670112,0.48332249635104807,0.07825041813439475,-0.3707716753275719,1,1,0.16666666666666666,0.8333333333333334,0.22752015221847527,0.22758728582038049,0.9994177899575172,0.27946363750739917
10,15,10,500,207.88644704731624,4832.0203223315475,59049,499,12.982629901511531,2.254857723233325,12.984658798966864,2.2552231792811273,0.04637828510131188,1.036012412638162,4.539112808653104e-5,0.0010139609952927,0.6665531982971027,0.7537949755781055,0.8070370218467205,0.8704224656464299,0.670136904950965,0.747478697150561,0.7955634923713236,0.8680842767323648,-4.223825889293444,-3.118719840515677,-2.444294018226012,-1.6413800986493747,-4.194335045366984,-3.210904663601985,-2.5994881554480234,-1.6773587268200654,0.976,0,-261.43054758774724,262.11647336494224,139.48136132238326,319.6215720083403,501.419551764296,417.4584321621621,568.988352687612,2856.944964738834,326.0152063832766,0,0,2.507045703116631,7.5118748895786815,3,0.102,0.08,0.096,1.1162790697674418,1.0833333333333333,0.9772727272727274,0.188,0.148,0.152,1.4285714285714286,1.175824175824176,0.8901098901098902,0.202,0.184,0.2,1.063157894736842,0.8767123287671232,450,0.9,0.20439503753370172,0.002,0.00222271714922049,0.002,462,714,845.796,819,945,1764,185.9487514891152,0.5442151573837655,1282.3857982038353,4.4026623937754,92.86201395413624,17.484801882675267,0.7107721473665788,0.6806476690359307,5.41980601308672,0.8591183849662045,0.8137523153557188,2.5475475475475475,1.686686686686687,0.5441767068273092,0.24766324862682013,0.9565090984734106,0.24767889784528788,0.07780047987582663,-0.3443817976168964,0.9,0.9,0.09090909090909093,0.8181818181818182,0.1453218899110827,0.1453287361576889,0.9997798298832176,0.15655744333267285
2,16,2,100,-55.53199629717549,395.9713059279391,9,9,1.358008969407068,0.5006794744483919,1.2683870487955966,0.44017747974306143,111.90107529947709,39.83320680217907,0.5946001960571836,0.20769835194965253,0.9011152095032686,0.8310608351102468,0.969371653762294,1.022580857633353,0.920252176017376,0.9847116595169376,1.041236295883211,1.0086571473943633,-0.5202912978876402,-0.8888887454077095,-0.1611538229096503,0.11881123139823656,-0.4108746744839564,-0.07876819210448804,0.21245657626508052,0.04460313071857236,0.566,0,-7.747520020847557,67.66439455911632,430.3963715648114,3596.890902015959,10613.134303818088,8307.964941829818,13834.723010453552,58584.49120525581,10444.104162647169,0,0,1.3285299606477126,2.2531884050594915,3,0.1,0.1,0.1,1,1,1,0.25,0.26,0.27,1,0.9259259259259258,0.9629629629629628,0.42,0.49,0.47,1.0408163265306123,1.0408163265306123,83,0.83,1.0286040822458062,0.01,0.01207317073170731,0.01,10,158.75,303.15,282.5,396.25,925,204.993323369964,0.00379923443952379,49.13629310299639,1.44073988836939,4.529824564056856,1.849418815967775,0.01541947044672142,0.00579306585857086,6.450824158731295,0.03418422505707352,0.8742112580263243,2.6076076076076076,1.786786786786787,0.6530612244897959,0.223425058205215,0.71893095093518955,0.06031565890252557,0.2859238007814608,-0.518436596215191,1,1,0.3333333333333333,1,0.5060990948355608,0.506091976866185,0.9975460855190508,0.3980671403921145
